id,parent_id,level,objectid,objecttype,querystatus,querytime,querytype,message,created_time
288,13,2,10154791249730685_10154791259565685,data,fetched (200),45:58.8,Facebook:<post>/comments,"Sometimes you don't actually want to die ,even though the thought keeps popping into your head, you really just want peace and be free of pain ,mentally and physically.",2017-09-29T16:01:36+0000
289,13,2,10154791249730685_10154791280455685,data,fetched (200),45:58.8,Facebook:<post>/comments,"Compassion and someone non judgemental before and even after the attempts of suicide can help an individual move forward positively if you respond with anger and id with a judgemental attitude this can destroy any recovery which can take more years to acheive. Whilst I understand the anger from a person because they didn't want to be left alone what about actually asking that individual ""what has made you so sad for you to want to take your life"" some don't even get that so they continue to struggle day by day week by week. Recovery is possible if people are compassionate kind and non judgemental.",2017-09-29T16:09:01+0000
290,13,2,10154791249730685_10154791958175685,data,fetched (200),45:58.8,Facebook:<post>/comments,💔,2017-09-29T22:18:05+0000
291,13,2,10154791249730685_10154792097745685,data,fetched (200),45:58.8,Facebook:<post>/comments,education = survival,2017-09-29T23:52:11+0000
292,13,2,10154791249730685_10154791458225685,data,fetched (200),45:58.8,Facebook:<post>/comments,#OUTOFTHEDARKNESS,2017-09-29T17:53:46+0000
293,13,2,10154791249730685_10154792156530685,data,fetched (200),45:58.8,Facebook:<post>/comments,ty,2017-09-30T00:36:43+0000
294,13,2,10154791249730685_10154791259095685,data,fetched (200),45:58.8,Facebook:<post>/comments,Love this 🖤,2017-09-29T16:01:22+0000
295,13,2,10154791249730685_10154793337430685,data,fetched (200),45:58.8,Facebook:<post>/comments,1-800-273-TALK,2017-09-30T15:24:46+0000
297,14,2,10154791120775685_10154791377040685,data,fetched (200),46:06.3,Facebook:<post>/comments,Thanks so much I needed this. I feel so alone.,2017-09-29T17:02:13+0000
298,14,2,10154791120775685_10154792123895685,data,fetched (200),46:06.3,Facebook:<post>/comments,"Share, learn . You can go to NAMI & learn & receive help",2017-09-30T00:11:36+0000
299,14,2,10154791120775685_10154791370460685,data,fetched (200),46:06.3,Facebook:<post>/comments,Self respect #1:) Lord Thank you for lifting us up and bring able to lift others Amen,2017-09-29T16:58:35+0000
300,14,2,10154791120775685_10154791144720685,data,fetched (200),46:06.3,Facebook:<post>/comments,"Always had low self esteem, always will 😊",2017-09-29T15:06:00+0000
301,14,2,10154791120775685_10154791359830685,data,fetched (200),46:06.3,Facebook:<post>/comments,NOT NESAIRLY ILLNESS FIRST SF RESPECT BECAUSE PEOPLE DO T ALEAYS RESPECT THEMSELVES AND WILL NOT RESPECT YOU STEER A GOOD PATH OF SELF RESPECT AND RESPECT FOR OTHERS WE ARE NOT SIMPLE BEINGS THANK GOODNESS LOVE IS THE HIGHEST COMMANDMENT LOVE EACH OTHER AMEN :) God Bless You steer clear of what is not Love take care of yourself :) so you can take the best care of others Amen,2017-09-29T16:56:19+0000
302,14,2,10154791120775685_10154791372290685,data,fetched (200),46:06.3,Facebook:<post>/comments,Being able to lift other Thank you God for our paths and your will Amen,2017-09-29T16:59:38+0000
303,14,2,10154791120775685_10154791199525685,data,fetched (200),46:06.3,Facebook:<post>/comments,Kara.,2017-09-29T15:31:17+0000
306,16,2,10154789041065685_10154789324270685,data,fetched (200),46:15.7,Facebook:<post>/comments,"When I attempted my last suicide 2 years ago I was saying those three things plus “I’m just so tired”. Since then I’ve been in therapy, I’ve been medicated with medical marijuana, and I haven’t done any self harm. There’s still tough days where my depression takes over but I’m learning better, and more effective ways to deal with it. I’ve tried everything out there trust me, but for me mmj and therapy are the two things that help. My last attempt was because of all the meds I was on. It made things worse not better. But I’m two years alive and I’m proud of how far I’ve come.",2017-09-28T17:53:05+0000
307,16,2,10154789041065685_10154789486020685,data,fetched (200),46:15.7,Facebook:<post>/comments,I say all 3 of these. I have constant thoughts and I have attempted several times starting at age 10.  I lost my aunt to suicide on my birthday in 2014.,2017-09-28T19:35:58+0000
308,16,2,10154789041065685_10154789834120685,data,fetched (200),46:15.7,Facebook:<post>/comments,"...nothing seems to have meaning anymore. Everything is fake. All my core beliefs were lies ie-kids that will love you, husband that will care about you, house, job etc - instead I got rape and beatings and a narcissist has been in my life (like they were all in line to take a shot at me) since as far back as I can remember. Reminding me how insufficient at life I am, a bad person, a wretch. I think now, if I was a wretch, I might fit into this world a little better. Where is the real?? Where is the authentic?? Why is everything someone else's ideal, why is it so rigidly artificial?? Depression is a demon, and for that reason I will fight against it, battle ready!!! Death would have me, through lies! I refuse! I may not be able to make sense of this world... but I believe in a life giver who is loving and cares ... so, I give myself to life, at least that is not fake. I will paint the world with life, and I will fight death to do so. Much love to you. Thank you for your continued efforts to lift humankind to places of peace.",2017-09-28T22:44:35+0000
309,16,2,10154789041065685_10154789063830685,data,fetched (200),46:15.7,Facebook:<post>/comments,I lost my son to suicide 3 yrs ago we did not have a clue that he was suicidal.,2017-09-28T15:59:42+0000
310,16,2,10154789041065685_10154789094535685,data,fetched (200),46:15.7,Facebook:<post>/comments,I've said all of those.,2017-09-28T16:20:41+0000
311,16,2,10154789041065685_10154789054395685,data,fetched (200),46:15.7,Facebook:<post>/comments,#3 goes through my mind often. It doesn't go beyond the thought.,2017-09-28T15:53:52+0000
312,16,2,10154789041065685_10154791073780685,data,fetched (200),46:15.7,Facebook:<post>/comments,It's weird to read the words you have said and felt remembering you were there.,2017-09-29T14:25:24+0000
313,16,2,10154789041065685_10154789826345685,data,fetched (200),46:15.7,Facebook:<post>/comments,"Thank you for sharing your story. My daughter has tried several times to end her life and she would say things like that. Her last attempt she wrote a note which said don't be sad for me, I'm finally happy now. I thank the suicide hotline every single day. She decided to text them. Give them one shot to maybe change her mind. And they did just that. They saved her life and our lives. It's been a couple of years since that time and she is doing well. Still struggles but managing.",2017-09-28T22:40:32+0000
314,16,2,10154789041065685_10154804596655685,data,fetched (200),46:15.7,Facebook:<post>/comments,"Is it depression when unrelenting miserable circumstances occur one after the other, and the people in your life are useless at best and evil at worst?  Suicide can be a door out of hell, but what if that door opens right into another hell?  And there the descent into madness spirals, no escape from the torture.  Life is a horrible rancid pit, and although there is little hope for me because I lost this lottery, I am so grateful I nevet created children.",2017-10-05T10:44:55+0000
315,16,2,10154789041065685_10154791404580685,data,fetched (200),46:15.7,Facebook:<post>/comments,I have a question where does one go to talk to someone about a family member who has attempted suicide ?   That family member is getting help best way as possible. But I do know he tried to get a hold of y’all and he couldn’t get through and that’s when he attempted and that breaks my heart 😭😭😭😭,2017-09-29T17:19:21+0000
316,16,2,10154789041065685_10154791394250685,data,fetched (200),46:15.7,Facebook:<post>/comments,"The physical attempts have been stopped. Realizing that suicide CAUSES more problems than it solves. Yet, the thoughts and feelings are still active.",2017-09-29T17:10:43+0000
317,16,2,10154789041065685_10154790233275685,data,fetched (200),46:15.7,Facebook:<post>/comments,"Oh yeah. I've said those things. Or I'd say, ""I hate this."" When asked what I meant I'd simply say, ""THIS"". As in everything.",2017-09-29T03:35:51+0000
318,16,2,10154789041065685_10154789271420685,data,fetched (200),46:15.7,Facebook:<post>/comments,This article was relatable. Said all three of those when I get low and feel like I can't get through it. I've suffered depression for 11 years going from doctor to psychologist etc and no avail and the low spirals are the worst ones but I'm one of the lucky ones who has a supportive partner.,2017-09-28T17:23:28+0000
319,16,2,10154789041065685_10154794404650685,data,fetched (200),46:15.7,Facebook:<post>/comments,That's the response I always get from people.. The same people that choose not to be a part of my life.,2017-10-01T01:04:47+0000
320,16,2,10154789041065685_10154790564805685,data,fetched (200),46:15.7,Facebook:<post>/comments,My late husband said I just want to go to   heaven & he was super religious....,2017-09-29T08:31:36+0000
321,16,2,10154789041065685_10154790120880685,data,fetched (200),46:15.7,Facebook:<post>/comments,I lost my boy to the black dog almost 4 yrs ago ive never been the same since n my depression went through the roof,2017-09-29T02:14:48+0000
322,16,2,10154789041065685_10154789872155685,data,fetched (200),46:15.7,Facebook:<post>/comments,If only I'd LISTENED.  If only I'd have heard ❤Lindsay❤,2017-09-28T23:15:40+0000
323,16,2,10154789041065685_10154789607970685,data,fetched (200),46:15.7,Facebook:<post>/comments,Amen to all them words and You Gotta Keep On Keepin On.,2017-09-28T20:55:23+0000
324,16,2,10154789041065685_10154789909920685,data,fetched (200),46:15.7,Facebook:<post>/comments,I was recently sent to the mental hospital and I still feel like crap.,2017-09-28T23:49:06+0000
325,16,2,10154789041065685_10154789557085685,data,fetched (200),46:15.7,Facebook:<post>/comments,"I don't wanna say its Harder for a Man , but we just don't talk about suicide to our friends , Men are supposed to be strong, tough ect,,,  The thoughts of being a failure become so strong it seems helpless . especially when you live alone & people think you live s far away they don't even think of visiting you . If it wasn't for facebook nobody would know I'm alive. Nobody has time to talk its all texting and no direct contact . TIRED",2017-09-28T20:18:48+0000
326,16,2,10154789041065685_10154789474725685,data,fetched (200),46:15.7,Facebook:<post>/comments,It makes me more depressed when I tell people I've tried to kill myself multiple times and they give me this look of discuss,2017-09-28T19:29:05+0000
327,16,2,10154789041065685_10154790077155685,data,fetched (200),46:15.7,Facebook:<post>/comments,:'(,2017-09-29T01:45:46+0000
328,16,2,10154789041065685_10154789094160685,data,fetched (200),46:15.7,Facebook:<post>/comments,"Thank you for sharing your story and for being so brave,",2017-09-28T16:20:26+0000
329,16,2,10154789041065685_10154789343095685,data,fetched (200),46:15.7,Facebook:<post>/comments,Satellite Call by Sara Bareilles is another good song to add to your list,2017-09-28T18:07:47+0000
330,16,2,10154789041065685_10154789179895685,data,fetched (200),46:15.7,Facebook:<post>/comments,Great information for all of us,2017-09-28T17:03:11+0000
332,16,2,10154789041065685_10154789898470685,data,fetched (200),46:15.7,Facebook:<post>/comments,"Yes,very true.",2017-09-28T23:39:28+0000
334,17,2,10154786997520685_10154787005480685,data,fetched (200),46:23.4,Facebook:<post>/comments,My husband committed suicide in June of this year it's hard but I'm trying each day,2017-09-27T17:14:12+0000
335,17,2,10154786997520685_10154787836110685,data,fetched (200),46:23.4,Facebook:<post>/comments,Such a true and important story. My daughter is a survivor and is a prominent teen advocate-such a great purpose in life,2017-09-28T01:34:59+0000
336,17,2,10154786997520685_10154787121510685,data,fetched (200),46:23.4,Facebook:<post>/comments,Thank you for this. I thought I was crazy for feeling ashamed. But I do! And I need to work on that! My first husband committed suicide 7-4-16. I say my first because I have since then found new love and newly engaged. 💖,2017-09-27T18:16:46+0000
337,17,2,10154786997520685_10154787182185685,data,fetched (200),46:23.4,Facebook:<post>/comments,My daughter committed suicide 1/13/17 she was 19 years old and this is exactly how I feel.,2017-09-27T19:00:41+0000
338,17,2,10154786997520685_10154787106250685,data,fetched (200),46:23.4,Facebook:<post>/comments,"My oldest sister committed suicide when I was 11, my second oldest Sister did 7 years ago.",2017-09-27T18:06:03+0000
339,17,2,10154786997520685_10154791646345685,data,fetched (200),46:23.4,Facebook:<post>/comments,"My dad committed suicide when I was 18.  It's been so long but it's still so hard.  Graduation,  wedding, births,  divorce,  birthdays, holidays....a girl needs her daddy.  If you don't feel like living, then just hold on for your children and future grandchildren.  End the cycle.  HOLD ON!",2017-09-29T19:37:32+0000
